source_id,source_file,canonical_ids,original_title,original_workflow,original_uncertainties,original_scope_status,original_evidence_level,original_source_url,exact_original_row_json
ADD-020,../marg/webapp-parity-map.csv,ERP-042,Size/colour/style/season variants,Create variants; print labels; sell/exchange exact sizes and colours; inspect variant stock.,"Parent/variant identity, pricing and historical labels require explicit examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/garment_software.html,"{""concrete_user_workflow"": ""Create variants; print labels; sell/exchange exact sizes and colours; inspect variant stock."", ""dependencies_uncertainties"": ""Parent/variant identity, pricing and historical labels require explicit examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-020"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Garment catalogue"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Size/colour/style/season variants"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/garment_software.html""}"
ADD-021,../marg/webapp-parity-map.csv,ERP-043,Purity/weight and making charges,Capture article purity/weight; choose applicable metal rate; calculate making charges and bill.,"Rate basis, wastage, hallmark records and tax rules require jewellery-specific review.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Capture article purity/weight; choose applicable metal rate; calculate making charges and bill."", ""dependencies_uncertainties"": ""Rate basis, wastage, hallmark records and tax rules require jewellery-specific review."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-021"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Jewellery desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Purity/weight and making charges"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-022,../marg/webapp-parity-map.csv,ERP-043,Karigar and repairs,Issue articles/material to karigars; record repair/job progress; reconcile material and charges on receipt.,"Loss/wastage, article custody and customer approvals require examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Issue articles/material to karigars; record repair/job progress; reconcile material and charges on receipt."", ""dependencies_uncertainties"": ""Loss/wastage, article custody and customer approvals require examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-022"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Jewellery workshop"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Karigar and repairs"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-023,../marg/webapp-parity-map.csv,ERP-043,Old-gold exchange,Record exchanged article/valuation; link agreed consideration to new sale and settlements.,"Ownership evidence, valuation and tax treatment require specialist validation.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/retail/billing_software.html,"{""concrete_user_workflow"": ""Record exchanged article/valuation; link agreed consideration to new sale and settlements."", ""dependencies_uncertainties"": ""Ownership evidence, valuation and tax treatment require specialist validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-023"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Jewellery exchange"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Old-gold exchange"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/retail/billing_software.html""}"
ADD-024,../marg/webapp-parity-map.csv,ERP-044,Tables and order modes,Open dine-in/takeaway/delivery orders; transfer tables; split or merge permitted bills.,"Occupancy, concurrent staff edits and tax/service-charge rules need examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Open dine-in/takeaway/delivery orders; transfer tables; split or merge permitted bills."", ""dependencies_uncertainties"": ""Occupancy, concurrent staff edits and tax/service-charge rules need examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-024"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Restaurant service"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Tables and order modes"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-025,../marg/webapp-parity-map.csv,ERP-044,KOT and kitchen display,Route ordered items to kitchen queues; record preparation/status changes and cancellations.,"Ticket amendments, multiple stations and printer/display compatibility need validation.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Route ordered items to kitchen queues; record preparation/status changes and cancellations."", ""dependencies_uncertainties"": ""Ticket amendments, multiple stations and printer/display compatibility need validation."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-025"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Restaurant kitchen"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""KOT and kitchen display"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-026,../marg/webapp-parity-map.csv,ERP-044,Recipe inventory consumption,Maintain recipe quantities; record production/sale consumption and inspect ingredient waste.,"Recipe units, yield and inventory posting trigger need actual restaurant scenarios.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Maintain recipe quantities; record production/sale consumption and inspect ingredient waste."", ""dependencies_uncertainties"": ""Recipe units, yield and inventory posting trigger need actual restaurant scenarios."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-026"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Restaurant costs"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Recipe inventory consumption"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-027,../marg/webapp-parity-map.csv,ERP-044,Zomato/Swiggy order intake,Review imported channel orders; accept permitted actions and reconcile settlement documents.,"Partner access, licensing and current API coverage are not turnkey.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Review imported channel orders; accept permitted actions and reconcile settlement documents."", ""dependencies_uncertainties"": ""Partner access, licensing and current API coverage are not turnkey."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-027"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Restaurant channels"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Zomato/Swiggy order intake"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-028,../marg/webapp-parity-map.csv,ERP-044,Tips and waiter reporting,Assign service staff; record tips; report sales/tips and reviewed allocations.,"Tip ownership, split rules and payroll/accounting links need policy definition.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Assign service staff; record tips; report sales/tips and reviewed allocations."", ""dependencies_uncertainties"": ""Tip ownership, split rules and payroll/accounting links need policy definition."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-028"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Restaurant staff"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Tips and waiter reporting"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
ADD-029,../marg/webapp-parity-map.csv,ERP-045,Appointments and staff shifts,"Schedule client/beautician appointments; manage shifts, reminders and service billing.","Overlap rules, no-shows and message consent need examples.",preserved_in_scope,vendor_documented_or_advertised; see uncertainty,https://margcompusoft.com/accounting_software.html,"{""concrete_user_workflow"": ""Schedule client/beautician appointments; manage shifts, reminders and service billing."", ""dependencies_uncertainties"": ""Overlap rules, no-shows and message consent need examples."", ""evidence_level"": ""vendor_documented_or_advertised; see uncertainty"", ""feature_id"": ""ADD-029"", ""inventory_origin"": ""additional_inventory"", ""proposed_browser_module"": ""Salon desk"", ""scope_status"": ""preserved_in_scope"", ""source_basic"": """", ""source_feature"": ""Appointments and staff shifts"", ""source_gold"": """", ""source_retrieved_date"": ""2026-09-24"", ""source_row_number"": """", ""source_sequence"": """", ""source_silver"": """", ""source_url"": ""https://margcompusoft.com/accounting_software.html""}"
